"origin","dest","dist","time"
"37.0473606266813+-77.9306259681932","37.7942071041792+-76.9755882614983",169978,6924
"36.7659147541774+-76.2392552258765","37.7942071041792+-76.9755882614983",170170,6803
"37.1187143369828+-76.4862214468545","37.7942071041792+-76.9755882614983",107029,4503
"37.1654817503263+-76.564306177715","37.7942071041792+-76.9755882614983",99178,4270
"36.7219623728877+-76.5710503037481","37.7942071041792+-76.9755882614983",166515,6702
"36.8759222216493+-76.3178567262429","37.7942071041792+-76.9755882614983",158850,6678
"37.539099892521+-77.451264315303","37.7942071041792+-76.9755882614983",61173,3125
"36.6042124733555+-76.8308122853861","37.7942071041792+-76.9755882614983",191953,7662
"36.8657003926439+-76.2874121599006","37.7942071041792+-76.9755882614983",155687,6463
"36.7549165910854+-76.6324128929113","37.7942071041792+-76.9755882614983",172892,6780
"37.2331260526427+-79.9560815262687","37.7942071041792+-76.9755882614983",357864,12624
"37.2896697998076+-79.9020935537794","37.7942071041792+-76.9755882614983",344324,12218
"37.0900624132311+-76.3616337579234","37.7942071041792+-76.9755882614983",123705,5297
"37.0770667836603+-76.391924052161","37.7942071041792+-76.9755882614983",120311,5104
"37.194560588348+-80.5473115664095","37.7942071041792+-76.9755882614983",413028,14885
"39.2691851138417+-77.6983396639818","37.7942071041792+-76.9755882614983",251895,9707
"39.0946234418034+-77.6477688079649","37.7942071041792+-76.9755882614983",230897,8800
"39.0535172868452+-77.5251025767673","37.7942071041792+-76.9755882614983",217605,8286
"39.057237918181+-77.4281558867451","37.7942071041792+-76.9755882614983",204586,8181
"39.0509629374927+-77.3739496466984","37.7942071041792+-76.9755882614983",205396,8119
"39.0537754451535+-77.3529066253111","37.7942071041792+-76.9755882614983",205403,8212
"39.0254166189446+-77.3787926452527","37.7942071041792+-76.9755882614983",202436,7988
"39.0365878076115+-77.372665055815","37.7942071041792+-76.9755882614983",204265,8182
"39.0088845482669+-77.5149501910324","37.7942071041792+-76.9755882614983",212411,8047
"38.8959905566861+-77.4967938117142","37.7942071041792+-76.9755882614983",188484,7800
"39.0011886820046+-77.4625368209229","37.7942071041792+-76.9755882614983",209608,7953
"38.3655070789147+-78.8926911364884","37.7942071041792+-76.9755882614983",250290,8941
"38.8817331989335+-77.1181046254351","37.7942071041792+-76.9755882614983",188170,7106
"38.8720919292931+-77.1065244076944","37.7942071041792+-76.9755882614983",179416,7097
"38.8626085723216+-77.0656716968061","37.7942071041792+-76.9755882614983",179741,6876
"37.2715073506961+-80.3214649950637","37.7942071041792+-76.9755882614983",380824,13863
"37.1107297094238+-80.4223030190214","37.7942071041792+-76.9755882614983",389966,13504
"37.6616019180949+-77.5523966803145","37.7942071041792+-76.9755882614983",69200,3311
"37.2735684794654+-77.3573985562468","37.7942071041792+-76.9755882614983",92625,3939
"38.6196652541806+-77.3038134379127","37.7942071041792+-76.9755882614983",145376,5663
"38.6377684000818+-77.3390717371031","37.7942071041792+-76.9755882614983",148779,5939
"38.6442541860137+-77.3007915768544","37.7942071041792+-76.9755882614983",145160,5660
"37.5185069668748+-77.5470200239917","37.7942071041792+-76.9755882614983",76236,3440
"38.5930878428296+-77.4715155626655","37.7942071041792+-76.9755882614983",145161,5855
"38.664115977704+-77.3895503973072","37.7942071041792+-76.9755882614983",149796,6095
"38.6994920460278+-77.3416417563279","37.7942071041792+-76.9755882614983",156926,6451
"38.8353726069563+-77.6556617017245","37.7942071041792+-76.9755882614983",184025,7595
"37.3306469284364+-77.4926254290115","37.7942071041792+-76.9755882614983",91877,4302
"37.4891906864346+-77.679615109223","37.7942071041792+-76.9755882614983",92696,3941
"37.3947268966599+-77.6181824619383","37.7942071041792+-76.9755882614983",93981,4413
"37.8996049407186+-75.4527101505962","37.7942071041792+-76.9755882614983",317545,13361
"37.0780827443672+-79.5646957939583","37.7942071041792+-76.9755882614983",328976,12643
"38.6908449556638+-77.2177119339533","37.7942071041792+-76.9755882614983",153664,5937
"38.7106167936959+-77.2112742872449","37.7942071041792+-76.9755882614983",156515,6096
"38.7514650377325+-77.173103783512","37.7942071041792+-76.9755882614983",163092,6582
"38.8828735330186+-77.4295929960881","37.7942071041792+-76.9755882614983",182198,7467
"38.7378298767575+-77.200681215625","37.7942071041792+-76.9755882614983",161141,6180
"38.9174022411787+-77.2136307400418","37.7942071041792+-76.9755882614983",183874,7019
"38.7277107232211+-77.2311323311014","37.7942071041792+-76.9755882614983",159349,6262
"38.8396988213944+-77.331526656919","37.7942071041792+-76.9755882614983",173060,7178
"38.9525369336338+-77.3985892867133","37.7942071041792+-76.9755882614983",201553,7704
"38.9402035250843+-77.3100543409948","37.7942071041792+-76.9755882614983",192991,7303
"38.8427784434266+-77.1155748588302","37.7942071041792+-76.9755882614983",173821,6841
"38.9995977187515+-77.3612137461968","37.7942071041792+-76.9755882614983",199721,7807
"38.9013451534153+-77.1865000770853","37.7942071041792+-76.9755882614983",187738,7135
"38.8213235223507+-77.4192107363388","37.7942071041792+-76.9755882614983",176988,7188
"38.857321305675+-77.3960036289724","37.7942071041792+-76.9755882614983",177442,7217
"36.6580516029825+-79.5977089615649","37.7942071041792+-76.9755882614983",349778,13169
"38.3156986846517+-77.5826156069068","37.7942071041792+-76.9755882614983",109263,4736
"38.2878564122562+-77.6539416453595","37.7942071041792+-76.9755882614983",113282,4893
"38.2589980807202+-77.5190420941724","37.7942071041792+-76.9755882614983",96922,4235
"38.2810427389503+-77.5219491621556","37.7942071041792+-76.9755882614983",103158,4290
"38.2631882493457+-77.571929839235","37.7942071041792+-76.9755882614983",100792,4610
"38.0692084625296+-77.707138933975","37.7942071041792+-76.9755882614983",90789,4715
"38.236465147772+-77.4576941428091","37.7942071041792+-76.9755882614983",86372,3965
"37.6821464143791+-77.4203724434314","37.7942071041792+-76.9755882614983",58084,2868
"38.6492609687254+-77.7701791141514","37.7942071041792+-76.9755882614983",152594,6335
"36.7258449552627+-75.957116727472","37.7942071041792+-76.9755882614983",199451,8538
"38.528689702544+-77.4497560743079","37.7942071041792+-76.9755882614983",137872,5642
"38.3967702477623+-77.5130645485925","37.7942071041792+-76.9755882614983",116111,4957
"38.4076723038254+-77.452524625543","37.7942071041792+-76.9755882614983",117954,4764
"38.3451543527755+-77.5389479832657","37.7942071041792+-76.9755882614983",110889,4595
"38.4459687805237+-77.5039780438036","37.7942071041792+-76.9755882614983",120992,4978
"38.4749064053107+-78.3347746013687","37.7942071041792+-76.9755882614983",183452,8019
"38.3499292736662+-78.3038478563186","37.7942071041792+-76.9755882614983",184791,7596
"38.4020008192132+-78.1623266485062","37.7942071041792+-76.9755882614983",171050,7255
"38.2425825700264+-78.3897950585533","37.7942071041792+-76.9755882614983",179630,7258
"36.6884243319252+-80.8188976517375","37.7942071041792+-76.9755882614983",474501,16601
"38.3334890241153+-78.8252781145864","37.7942071041792+-76.9755882614983",235272,8997
"37.3339930523895+-79.9596468990903","37.7942071041792+-76.9755882614983",340705,11976
"38.3522779801121+-77.7613316477579","37.7942071041792+-76.9755882614983",124931,5422
"37.6753407887169+-78.8038503936593","37.7942071041792+-76.9755882614983",226847,8762
"36.7170449876829+-82.1932180441978","37.7942071041792+-76.9755882614983",572255,20298
"38.3145762353348+-77.4734334712208","37.7942071041792+-76.9755882614983",91651,4479
"37.41385984619+-79.9618831380393","37.7942071041792+-76.9755882614983",345803,13775
"38.1916828088183+-77.4588284122384","37.7942071041792+-76.9755882614983",78921,4065
"38.0009510760871+-79.8684026828721","37.7942071041792+-76.9755882614983",320187,12536
"37.2464020265008+-76.6697886023603","37.7942071041792+-76.9755882614983",89369,3957
"37.2318176336796+-76.6652962346119","37.7942071041792+-76.9755882614983",89358,4082
"37.2851246560096+-76.7588100553725","37.7942071041792+-76.9755882614983",86732,4132
"37.2939785901684+-76.7683665507151","37.7942071041792+-76.9755882614983",78671,4092
"37.2998873380602+-76.7859875756122","37.7942071041792+-76.9755882614983",78695,4093
"37.4116427695982+-76.7472387970644","37.7942071041792+-76.9755882614983",69363,3281
"37.4078134391102+-76.8427711806792","37.7942071041792+-76.9755882614983",64056,3175
"37.7892471842307+-79.5063289998304","37.7942071041792+-76.9755882614983",286367,10259
"38.179167905198+-79.0504675528626","37.7942071041792+-76.9755882614983",227965,8250
"37.097054708704+-76.411190263736","37.7942071041792+-76.9755882614983",114183,4968
"37.5882402694739+-77.4704670979117","37.7942071041792+-76.9755882614983",63114,3069
"37.4707673164897+-77.4991549231707","37.7942071041792+-76.9755882614983",84142,3575
"37.5435741288087+-77.4439563358961","37.7942071041792+-76.9755882614983",59532,3141
"36.9356827136564+-76.527414705759","37.7942071041792+-76.9755882614983",133187,5838
"38.9239229159592+-77.4241015990188","37.7942071041792+-76.9755882614983",184965,7553
"38.9746057268521+-77.2742300346578","37.7942071041792+-76.9755882614983",192848,7549
"38.876195344387+-77.2525149438788","37.7942071041792+-76.9755882614983",179981,6997
"38.8734683557286+-77.2727481151366","37.7942071041792+-76.9755882614983",182799,7001
"38.8101053198754+-77.1267481732148","37.7942071041792+-76.9755882614983",171303,6606
"38.8368201790504+-77.1072331588717","37.7942071041792+-76.9755882614983",174923,6750
"38.8366943830737+-77.1029159938196","37.7942071041792+-76.9755882614983",173459,6527
"37.5934623068852+-79.1091925135239","37.7942071041792+-76.9755882614983",246193,9217
"36.921207274393+-80.4967788673555","37.7942071041792+-76.9755882614983",420284,15202
"36.9656207974131+-80.3714598846396","37.7942071041792+-76.9755882614983",412161,14467
"37.0292073042183+-80.2437451831418","37.7942071041792+-76.9755882614983",400780,14694
"36.8716066018781+-76.4635975372203","37.7942071041792+-76.9755882614983",145806,5942
"36.850111703678+-76.5147851167839","37.7942071041792+-76.9755882614983",153008,6361
"37.9851561198707+-77.5687584857273","37.7942071041792+-76.9755882614983",70030,3268
"37.3788776099655+-77.664533086993","37.7942071041792+-76.9755882614983",100806,4590
"36.8061276695872+-76.1257008808934","37.7942071041792+-76.9755882614983",176644,7236
"36.7984226868718+-76.0784137910562","37.7942071041792+-76.9755882614983",179584,7425
"38.210811334912+-79.1372084724051","37.7942071041792+-76.9755882614983",237020,8595
"37.329807221595+-79.5250153152507","37.7942071041792+-76.9755882614983",306753,11359
"37.3459337427306+-79.5175056156398","37.7942071041792+-76.9755882614983",308057,11516
"37.3399994763463+-79.322960983184","37.7942071041792+-76.9755882614983",293353,10859
"38.2156378074471+-79.0402764703401","37.7942071041792+-76.9755882614983",230480,8380
"36.8378265523115+-76.4065327284993","37.7942071041792+-76.9755882614983",146352,5944
"36.8019391579466+-76.417666043582","37.7942071041792+-76.9755882614983",149509,5920
"36.6726165912209+-76.2813994217586","37.7942071041792+-76.9755882614983",183624,7543
"36.7828252973256+-76.2268475400367","37.7942071041792+-76.9755882614983",172779,6898
"37.0986103462287+-77.7839896263533","37.7942071041792+-76.9755882614983",144556,5855
"36.6082499977542+-80.5241595260929","37.7942071041792+-76.9755882614983",442644,17077
"38.8800584263525+-78.5066420136143","37.7942071041792+-76.9755882614983",255422,9904
"37.9372193570351+-75.5516374444231","37.7942071041792+-76.9755882614983",311206,12709
"36.7294561588455+-78.9222961321399","37.7942071041792+-76.9755882614983",246680,10259
"38.545270950116+-78.4928324044252","37.7942071041792+-76.9755882614983",220290,10158
"37.8183413655955+-75.5651872888027","37.7942071041792+-76.9755882614983",299445,12257
"38.9941664533922+-78.3982993908466","37.7942071041792+-76.9755882614983",234929,9065
"37.1332712862161+-81.4847114207519","37.7942071041792+-76.9755882614983",521408,18711
"37.1887568636849+-81.3528124768486","37.7942071041792+-76.9755882614983",524546,19232
"36.7785681821601+-76.05112412319","37.7942071041792+-76.9755882614983",188363,7618
"36.763961195748+-76.0303156842529","37.7942071041792+-76.9755882614983",186763,7875
"36.6058159406799+-78.105380645383","37.7942071041792+-76.9755882614983",208592,7664
"36.7640326609315+-78.1309339141809","37.7942071041792+-76.9755882614983",194592,7302
"36.8057758366418+-78.4143557509606","37.7942071041792+-76.9755882614983",222307,8523
"37.5922497838413+-77.6114854049289","37.7942071041792+-76.9755882614983",82991,3857
"37.6060490707868+-77.5446364611413","37.7942071041792+-76.9755882614983",73426,3470
"37.6348512243884+-77.6434713593671","37.7942071041792+-76.9755882614983",78530,3661
"37.5214335569989+-77.3468177591294","37.7942071041792+-76.9755882614983",56696,2865
"37.6760093759997+-77.4729732457631","37.7942071041792+-76.9755882614983",59947,2894
"37.6051094174655+-77.6269893127764","37.7942071041792+-76.9755882614983",79839,3662
"37.5441820774232+-77.3781514947229","37.7942071041792+-76.9755882614983",54294,2731
"37.6024090178068+-77.4375666279542","37.7942071041792+-76.9755882614983",54233,2743
"37.5390240143487+-77.3573123258589","37.7942071041792+-76.9755882614983",53735,2641
"37.6132179001489+-77.5533340687104","37.7942071041792+-76.9755882614983",74997,3411
"36.9448022120444+-79.7376638188661","37.7942071041792+-76.9755882614983",321168,13873
"36.9839446006591+-79.9096990610603","37.7942071041792+-76.9755882614983",394240,14355
"36.8568234779737+-79.7737380967891","37.7942071041792+-76.9755882614983",323981,13931
"39.0891879556418+-78.1470131113699","37.7942071041792+-76.9755882614983",225994,9319
"39.1773539263147+-78.1061323540579","37.7942071041792+-76.9755882614983",230046,9562
"39.1833979217774+-78.0893846813915","37.7942071041792+-76.9755882614983",234792,9931
"37.9049006936056+-78.3189367451392","37.7942071041792+-76.9755882614983",155176,6267
"38.9938864524249+-77.5374658542555","37.7942071041792+-76.9755882614983",214590,8222
"36.6505222933934+-79.4488270976381","37.7942071041792+-76.9755882614983",328599,12582
"37.0608572574861+-80.3975628005806","37.7942071041792+-76.9755882614983",401077,14184
"37.2117586833314+-80.4119680709373","37.7942071041792+-76.9755882614983",397775,13944
"37.200353835137+-80.3842111912133","37.7942071041792+-76.9755882614983",386792,14091
"36.6171599127119+-82.1767449983925","37.7942071041792+-76.9755882614983",566428,19362
"37.6234017972376+-78.1781842296863","37.7942071041792+-76.9755882614983",136651,6015
"36.8798957053304+-82.1306072541856","37.7942071041792+-76.9755882614983",579173,20443
"38.6610206026548+-77.6690527852498","37.7942071041792+-76.9755882614983",157185,6616
"38.7267341563772+-77.7321033031807","37.7942071041792+-76.9755882614983",167242,7002
"38.6773056176119+-77.2589913885475","37.7942071041792+-76.9755882614983",149942,5740
"38.6475134869149+-77.2557519975127","37.7942071041792+-76.9755882614983",149360,5951
"38.7882325047978+-77.5270031936615","37.7942071041792+-76.9755882614983",171886,7171
"38.8443676601138+-77.0520308895603","37.7942071041792+-76.9755882614983",178786,7059
"38.8788601342175+-77.1100761973455","37.7942071041792+-76.9755882614983",182396,7200
"38.025843499766+-78.4437028245356","37.7942071041792+-76.9755882614983",158268,5885
"38.1345283319431+-78.4431344843347","37.7942071041792+-76.9755882614983",176002,7011
"38.0358948921371+-78.5173138296527","37.7942071041792+-76.9755882614983",170561,6525
"36.7394623699919+-76.1771986333967","37.7942071041792+-76.9755882614983",177456,7222
"38.9280667076227+-77.5493480268427","37.7942071041792+-76.9755882614983",189801,8106
"36.9551067477863+-76.6255407254855","37.7942071041792+-76.9755882614983",144505,6479
"36.7663856338208+-80.044146922166","37.7942071041792+-76.9755882614983",398089,15022
"36.7869034165231+-79.9224363215049","37.7942071041792+-76.9755882614983",396509,14849
"36.5861109120775+-79.9599507732431","37.7942071041792+-76.9755882614983",387275,14639
"36.7128491904619+-80.0268225800053","37.7942071041792+-76.9755882614983",390520,14641
"36.7332984594087+-79.9002015868456","37.7942071041792+-76.9755882614983",378030,14514
"36.5934583807238+-79.8528994319235","37.7942071041792+-76.9755882614983",374388,14055
"36.8438722172426+-76.7388677993195","37.7942071041792+-76.9755882614983",164774,6874
"36.9862240647095+-76.5916294144588","37.7942071041792+-76.9755882614983",142401,6493
"37.7661449910114+-76.5191768078682","37.7942071041792+-76.9755882614983",66117,3101
"36.6435100824604+-83.1071809074642","37.7942071041792+-76.9755882614983",667298,24250
"37.1706601666412+-78.1717257404241","37.7942071041792+-76.9755882614983",156406,6762
"37.8276419722417+-78.6187508622803","37.7942071041792+-76.9755882614983",190375,7562
"37.9745458526131+-78.6068453071537","37.7942071041792+-76.9755882614983",175256,6448
"37.296346160929+-78.5350267015878","37.7942071041792+-76.9755882614983",183314,7686
"37.8380816134183+-77.8160760297813","37.7942071041792+-76.9755882614983",91424,4457
"38.3377194810222+-77.0752294221336","37.7942071041792+-76.9755882614983",81155,3675
"37.6271047115438+-77.6233714191947","37.7942071041792+-76.9755882614983",78575,3711
"37.6008340043359+-77.5789955026584","37.7942071041792+-76.9755882614983",79693,3624
"37.5942289675354+-77.5570788866696","37.7942071041792+-76.9755882614983",74568,3511
"37.6392395407436+-77.527765343438","37.7942071041792+-76.9755882614983",66324,3297
"37.618640190628+-77.5339991652452","37.7942071041792+-76.9755882614983",66894,3358
"37.6070366548707+-77.5027236286072","37.7942071041792+-76.9755882614983",69142,3208
"37.6191662541451+-77.4492118334493","37.7942071041792+-76.9755882614983",57632,2941
"37.6072745961281+-77.4636696431489","37.7942071041792+-76.9755882614983",56726,3013
"37.5347789611125+-77.2682878426676","37.7942071041792+-76.9755882614983",51125,2559
"37.9156754688244+-76.8940366642476","37.7942071041792+-76.9755882614983",25589,1470
"38.9603953050738+-77.3426491591253","37.7942071041792+-76.9755882614983",196925,7625
"38.92527396043+-77.2521476666482","37.7942071041792+-76.9755882614983",185665,7246
"38.9020309409466+-77.2505309805707","37.7942071041792+-76.9755882614983",186010,7302
"38.7733884055308+-77.1438179460172","37.7942071041792+-76.9755882614983",171341,6666
"38.7691108583398+-77.2174728175657","37.7942071041792+-76.9755882614983",165587,6451
"38.8261601184952+-77.1561086328621","37.7942071041792+-76.9755882614983",170116,6622
"39.0116384133641+-77.2730167571312","37.7942071041792+-76.9755882614983",195626,7739
"37.8213534366224+-76.8236128268915","37.7942071041792+-76.9755882614983",20021,1290
"38.7633604270863+-77.1356853826291","37.7942071041792+-76.9755882614983",165522,6763
"38.7493000673315+-77.0888661664288","37.7942071041792+-76.9755882614983",168160,6976
"38.738546813016+-77.115592859359","37.7942071041792+-76.9755882614983",165225,6661
"38.7870998152399+-77.1646065224613","37.7942071041792+-76.9755882614983",166120,6425
"38.8424796755752+-77.1821571119377","37.7942071041792+-76.9755882614983",174922,6952
"38.853341859481+-77.1269227501944","37.7942071041792+-76.9755882614983",175050,6911
"38.8406459082736+-77.1266893493019","37.7942071041792+-76.9755882614983",173665,6728
"38.8620765680283+-77.170122414412","37.7942071041792+-76.9755882614983",176443,7107
"38.8614666175428+-77.1558646034883","37.7942071041792+-76.9755882614983",177444,7167
"38.8332934446413+-77.1447357869339","37.7942071041792+-76.9755882614983",171524,6658
"38.8705215485421+-77.1465715218763","37.7942071041792+-76.9755882614983",182636,7187
"38.8144604249171+-77.1512390307939","37.7942071041792+-76.9755882614983",170492,6596
"38.8287373078551+-77.2407389343366","37.7942071041792+-76.9755882614983",174475,6631
"38.8082417780361+-77.2686633984416","37.7942071041792+-76.9755882614983",173712,6722
"38.9608899833509+-77.3829490651183","37.7942071041792+-76.9755882614983",200150,7679
"38.9720237434523+-77.400452283963","37.7942071041792+-76.9755882614983",202527,7902
"38.935292670767+-77.1570135081001","37.7942071041792+-76.9755882614983",191262,7594
"38.9208256256209+-77.1858438050331","37.7942071041792+-76.9755882614983",183975,7136
"38.9021019057115+-77.2746927800759","37.7942071041792+-76.9755882614983",184514,7181
"38.9017640474909+-77.3348103387744","37.7942071041792+-76.9755882614983",181943,7643
"38.9231346561268+-77.4075584177477","37.7942071041792+-76.9755882614983",184416,7562
"38.9593174549369+-77.3127820618062","37.7942071041792+-76.9755882614983",197484,7686
"38.723279202328+-77.0687279886028","37.7942071041792+-76.9755882614983",171669,7012
"38.748854650231+-77.0497180207913","37.7942071041792+-76.9755882614983",182213,7000
"38.7186748131811+-77.0877451085963","37.7942071041792+-76.9755882614983",166883,6738
"38.7061811467534+-77.1155986431885","37.7942071041792+-76.9755882614983",163913,6543
"38.8881961616143+-77.2344439066377","37.7942071041792+-76.9755882614983",179122,7042
"38.7814980688346+-77.3948842643749","37.7942071041792+-76.9755882614983",170670,6975
"38.7913212568819+-77.2989184886657","37.7942071041792+-76.9755882614983",166087,6704
"38.7827361598296+-77.2240496678194","37.7942071041792+-76.9755882614983",168060,6532
"38.8150136448705+-77.4711081054712","37.7942071041792+-76.9755882614983",172230,7605
"38.9342390130341+-77.3335276689647","37.7942071041792+-76.9755882614983",195323,7491
"37.0052602694798+-79.2248924800302","37.7942071041792+-76.9755882614983",269265,11506
"36.7511279576325+-79.4005686255019","37.7942071041792+-76.9755882614983",300337,12476
"36.8147889616566+-79.5768313452785","37.7942071041792+-76.9755882614983",312934,12943
"36.707210394998+-79.3376441789558","37.7942071041792+-76.9755882614983",285814,12019
"36.6568058051277+-80.1328228045076","37.7942071041792+-76.9755882614983",404919,15293
"37.8543349384278+-77.3651346668827","37.7942071041792+-76.9755882614983",42184,2030
"37.037375298097+-78.7661050971366","37.7942071041792+-76.9755882614983",217413,9336
